split,filename,image_path,class_name,label
TRAIN,CMR1LNWIYC36.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\CMR1LNWIYC36.jpg,fire,1
TRAIN,CT48X3RFTPRV.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\CT48X3RFTPRV.jpg,fire,1
TRAIN,CWE2Y99YNRLS.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\CWE2Y99YNRLS.jpg,fire,1
TRAIN,California+Wildfires_Rob072616e+(1).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\California+Wildfires_Rob072616e+(1).jpg,fire,1
TRAIN,Chimney-Fire3.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\Chimney-Fire3.jpg,fire,1
TRAIN,D3AQQ7NXZFXH.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\D3AQQ7NXZFXH.jpg,fire,1
TRAIN,D4U9OFZ1IB5G.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\D4U9OFZ1IB5G.jpg,fire,1
TRAIN,D6CGV99H8QYP.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\D6CGV99H8QYP.jpg,fire,1
TRAIN,D6EU7W4FUOJR.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\D6EU7W4FUOJR.jpg,fire,1
TRAIN,D7C896M5W9GN.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\D7C896M5W9GN.jpg,fire,1
TRAIN,DCSNEHHJYG9J.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DCSNEHHJYG9J.jpg,fire,1
TRAIN,DF5NCM0NNQ0T.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DF5NCM0NNQ0T.jpg,fire,1
TRAIN,DHF6EJKZ7C1M.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DHF6EJKZ7C1M.jpg,fire,1
TRAIN,DIH2UN2BVODB.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DIH2UN2BVODB.jpg,fire,1
TRAIN,DKMRII3FYUG8.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DKMRII3FYUG8.jpg,fire,1
TRAIN,DOZFE54QG1LV.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DOZFE54QG1LV.jpg,fire,1
TRAIN,DPDSA1VE8ODL.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DPDSA1VE8ODL.jpg,fire,1
TRAIN,DQ2C5KBAHN2K.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DQ2C5KBAHN2K.jpg,fire,1
TRAIN,DRNB2LI8NSXD.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DRNB2LI8NSXD.jpg,fire,1
TRAIN,DRZYSONGAYIC.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DRZYSONGAYIC.jpg,fire,1
TRAIN,DVDPUKE2Z3S8.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DVDPUKE2Z3S8.jpg,fire,1
TRAIN,DY84YCDLKEXS.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DY84YCDLKEXS.jpg,fire,1
TRAIN,DZIAITEH0P37.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DZIAITEH0P37.jpg,fire,1
TRAIN,DZXQ55D0YEQW.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\DZXQ55D0YEQW.jpg,fire,1
TRAIN,E0IWLVPL741D.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\E0IWLVPL741D.jpg,fire,1
TRAIN,E4OQH7F0EB3I.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\E4OQH7F0EB3I.jpg,fire,1
TRAIN,E9OPOPE23N4J.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\E9OPOPE23N4J.jpg,fire,1
TRAIN,EE5JFLT70BQN.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\EE5JFLT70BQN.jpg,fire,1
TRAIN,EEWYQIG6SR05.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\EEWYQIG6SR05.jpg,fire,1
TRAIN,EF4K3DBVISKC.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\EF4K3DBVISKC.jpg,fire,1
TRAIN,EFY3XQV8QJCO.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\EFY3XQV8QJCO.jpg,fire,1
TRAIN,EPU9I2C7W98D.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\EPU9I2C7W98D.jpg,fire,1
TRAIN,ESDUABG3XGRP.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\ESDUABG3XGRP.jpg,fire,1
TRAIN,ET6DSA0Z3IZY.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\ET6DSA0Z3IZY.jpg,fire,1
TRAIN,EVTLOC6OQ26X.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\EVTLOC6OQ26X.jpg,fire,1
TRAIN,EW008G1AWLPP.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\EW008G1AWLPP.jpg,fire,1
TRAIN,F3ABVNLY6BHR.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\F3ABVNLY6BHR.jpg,fire,1
TRAIN,F6TKQODMQMXD.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\F6TKQODMQMXD.jpg,fire,1
TRAIN,FA28AVW45TUE.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FA28AVW45TUE.jpg,fire,1
TRAIN,FEC2TAID0Q7A.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FEC2TAID0Q7A.jpg,fire,1
TRAIN,FEFDQI6E84AV.jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FEFDQI6E84AV.jpg,fire,1
TRAIN,FIRE (1).jpeg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1).jpeg,fire,1
TRAIN,FIRE (1).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1).jpg,fire,1
TRAIN,FIRE (1).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1).png,fire,1
TRAIN,FIRE (10).jpeg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (10).jpeg,fire,1
TRAIN,FIRE (10).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (10).png,fire,1
TRAIN,FIRE (100).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (100).png,fire,1
TRAIN,FIRE (1000).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1000).jpg,fire,1
TRAIN,FIRE (1002).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1002).jpg,fire,1
TRAIN,FIRE (1005).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1005).jpg,fire,1
TRAIN,FIRE (1006).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1006).jpg,fire,1
TRAIN,FIRE (1007).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1007).jpg,fire,1
TRAIN,FIRE (1008).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1008).jpg,fire,1
TRAIN,FIRE (101).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (101).jpg,fire,1
TRAIN,FIRE (101).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (101).png,fire,1
TRAIN,FIRE (1010).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1010).jpg,fire,1
TRAIN,FIRE (1011).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1011).jpg,fire,1
TRAIN,FIRE (1012).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1012).jpg,fire,1
TRAIN,FIRE (1013).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1013).jpg,fire,1
TRAIN,FIRE (1014).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1014).jpg,fire,1
TRAIN,FIRE (1015).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1015).jpg,fire,1
TRAIN,FIRE (1018).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1018).jpg,fire,1
TRAIN,FIRE (1019).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1019).jpg,fire,1
TRAIN,FIRE (102).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (102).jpg,fire,1
TRAIN,FIRE (102).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (102).png,fire,1
TRAIN,FIRE (1020).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1020).jpg,fire,1
TRAIN,FIRE (1021).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1021).jpg,fire,1
TRAIN,FIRE (1022).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1022).jpg,fire,1
TRAIN,FIRE (1023).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1023).jpg,fire,1
TRAIN,FIRE (1024).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1024).jpg,fire,1
TRAIN,FIRE (1025).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1025).jpg,fire,1
TRAIN,FIRE (1026).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1026).jpg,fire,1
TRAIN,FIRE (1027).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1027).jpg,fire,1
TRAIN,FIRE (1028).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1028).jpg,fire,1
TRAIN,FIRE (1029).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1029).jpg,fire,1
TRAIN,FIRE (103).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (103).jpg,fire,1
TRAIN,FIRE (1030).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1030).jpg,fire,1
TRAIN,FIRE (1032).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1032).jpg,fire,1
TRAIN,FIRE (1033).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1033).jpg,fire,1
TRAIN,FIRE (1036).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1036).jpg,fire,1
TRAIN,FIRE (1037).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1037).jpg,fire,1
TRAIN,FIRE (1038).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1038).jpg,fire,1
TRAIN,FIRE (104).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (104).jpg,fire,1
TRAIN,FIRE (104).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (104).png,fire,1
TRAIN,FIRE (1040).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1040).jpg,fire,1
TRAIN,FIRE (1042).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1042).jpg,fire,1
TRAIN,FIRE (1046).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1046).jpg,fire,1
TRAIN,FIRE (1047).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1047).jpg,fire,1
TRAIN,FIRE (1048).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1048).jpg,fire,1
TRAIN,FIRE (1049).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1049).jpg,fire,1
TRAIN,FIRE (1050).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1050).jpg,fire,1
TRAIN,FIRE (1051).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1051).jpg,fire,1
TRAIN,FIRE (1052).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1052).jpg,fire,1
TRAIN,FIRE (1053).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1053).jpg,fire,1
TRAIN,FIRE (1055).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1055).jpg,fire,1
TRAIN,FIRE (1056).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1056).jpg,fire,1
TRAIN,FIRE (1058).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1058).jpg,fire,1
TRAIN,FIRE (1059).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1059).jpg,fire,1
TRAIN,FIRE (106).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (106).jpg,fire,1
TRAIN,FIRE (106).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (106).png,fire,1
TRAIN,FIRE (1060).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1060).jpg,fire,1
TRAIN,FIRE (1061).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1061).jpg,fire,1
TRAIN,FIRE (1063).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1063).jpg,fire,1
TRAIN,FIRE (1064).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1064).jpg,fire,1
TRAIN,FIRE (1066).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1066).jpg,fire,1
TRAIN,FIRE (1068).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1068).jpg,fire,1
TRAIN,FIRE (107).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (107).png,fire,1
TRAIN,FIRE (1070).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1070).jpg,fire,1
TRAIN,FIRE (1071).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1071).jpg,fire,1
TRAIN,FIRE (1072).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1072).jpg,fire,1
TRAIN,FIRE (1073).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1073).jpg,fire,1
TRAIN,FIRE (1074).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1074).jpg,fire,1
TRAIN,FIRE (1075).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1075).jpg,fire,1
TRAIN,FIRE (1076).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1076).jpg,fire,1
TRAIN,FIRE (1079).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1079).jpg,fire,1
TRAIN,FIRE (108).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (108).jpg,fire,1
TRAIN,FIRE (1082).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1082).jpg,fire,1
TRAIN,FIRE (1083).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1083).jpg,fire,1
TRAIN,FIRE (1084).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1084).jpg,fire,1
TRAIN,FIRE (1087).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1087).jpg,fire,1
TRAIN,FIRE (1088).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1088).jpg,fire,1
TRAIN,FIRE (1089).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1089).jpg,fire,1
TRAIN,FIRE (1090).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1090).jpg,fire,1
TRAIN,FIRE (1091).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1091).jpg,fire,1
TRAIN,FIRE (1092).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1092).jpg,fire,1
TRAIN,FIRE (1093).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1093).jpg,fire,1
TRAIN,FIRE (1094).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1094).jpg,fire,1
TRAIN,FIRE (1095).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1095).jpg,fire,1
TRAIN,FIRE (1096).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1096).jpg,fire,1
TRAIN,FIRE (1097).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1097).jpg,fire,1
TRAIN,FIRE (1098).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1098).jpg,fire,1
TRAIN,FIRE (1099).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1099).jpg,fire,1
TRAIN,FIRE (11).jpeg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (11).jpeg,fire,1
TRAIN,FIRE (11).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (11).jpg,fire,1
TRAIN,FIRE (11).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (11).png,fire,1
TRAIN,FIRE (110).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (110).jpg,fire,1
TRAIN,FIRE (1100).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1100).jpg,fire,1
TRAIN,FIRE (1101).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1101).jpg,fire,1
TRAIN,FIRE (1102).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1102).jpg,fire,1
TRAIN,FIRE (1105).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1105).jpg,fire,1
TRAIN,FIRE (1106).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1106).jpg,fire,1
TRAIN,FIRE (1108).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1108).jpg,fire,1
TRAIN,FIRE (1109).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1109).jpg,fire,1
TRAIN,FIRE (111).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (111).png,fire,1
TRAIN,FIRE (1110).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1110).jpg,fire,1
TRAIN,FIRE (1111).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1111).jpg,fire,1
TRAIN,FIRE (1112).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1112).jpg,fire,1
TRAIN,FIRE (1114).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1114).jpg,fire,1
TRAIN,FIRE (1115).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1115).jpg,fire,1
TRAIN,FIRE (1116).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1116).jpg,fire,1
TRAIN,FIRE (1117).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1117).jpg,fire,1
TRAIN,FIRE (1118).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1118).jpg,fire,1
TRAIN,FIRE (112).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (112).jpg,fire,1
TRAIN,FIRE (112).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (112).png,fire,1
TRAIN,FIRE (1120).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1120).jpg,fire,1
TRAIN,FIRE (1121).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1121).jpg,fire,1
TRAIN,FIRE (1122).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1122).jpg,fire,1
TRAIN,FIRE (1123).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1123).jpg,fire,1
TRAIN,FIRE (1125).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1125).jpg,fire,1
TRAIN,FIRE (1128).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1128).jpg,fire,1
TRAIN,FIRE (1129).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1129).jpg,fire,1
TRAIN,FIRE (113).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (113).jpg,fire,1
TRAIN,FIRE (113).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (113).png,fire,1
TRAIN,FIRE (1130).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1130).jpg,fire,1
TRAIN,FIRE (1132).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1132).jpg,fire,1
TRAIN,FIRE (1133).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1133).jpg,fire,1
TRAIN,FIRE (1134).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1134).jpg,fire,1
TRAIN,FIRE (1136).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1136).jpg,fire,1
TRAIN,FIRE (1137).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1137).jpg,fire,1
TRAIN,FIRE (1138).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1138).jpg,fire,1
TRAIN,FIRE (114).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (114).jpg,fire,1
TRAIN,FIRE (1141).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1141).jpg,fire,1
TRAIN,FIRE (1145).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1145).jpg,fire,1
TRAIN,FIRE (1147).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1147).jpg,fire,1
TRAIN,FIRE (1148).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1148).jpg,fire,1
TRAIN,FIRE (115).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (115).jpg,fire,1
TRAIN,FIRE (1150).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1150).jpg,fire,1
TRAIN,FIRE (1151).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1151).jpg,fire,1
TRAIN,FIRE (1152).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1152).jpg,fire,1
TRAIN,FIRE (1154).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1154).jpg,fire,1
TRAIN,FIRE (1156).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1156).jpg,fire,1
TRAIN,FIRE (1157).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1157).jpg,fire,1
TRAIN,FIRE (116).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (116).png,fire,1
TRAIN,FIRE (1161).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1161).jpg,fire,1
TRAIN,FIRE (1163).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1163).jpg,fire,1
TRAIN,FIRE (1164).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1164).jpg,fire,1
TRAIN,FIRE (1166).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1166).jpg,fire,1
TRAIN,FIRE (1167).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1167).jpg,fire,1
TRAIN,FIRE (1168).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1168).jpg,fire,1
TRAIN,FIRE (1169).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1169).jpg,fire,1
TRAIN,FIRE (1172).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1172).jpg,fire,1
TRAIN,FIRE (1174).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1174).jpg,fire,1
TRAIN,FIRE (1175).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1175).jpg,fire,1
TRAIN,FIRE (1176).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1176).jpg,fire,1
TRAIN,FIRE (1177).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1177).jpg,fire,1
TRAIN,FIRE (1178).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1178).jpg,fire,1
TRAIN,FIRE (1179).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1179).jpg,fire,1
TRAIN,FIRE (118).png,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (118).png,fire,1
TRAIN,FIRE (1180).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1180).jpg,fire,1
TRAIN,FIRE (1181).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1181).jpg,fire,1
TRAIN,FIRE (1182).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1182).jpg,fire,1
TRAIN,FIRE (1184).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1184).jpg,fire,1
TRAIN,FIRE (1185).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1185).jpg,fire,1
TRAIN,FIRE (1186).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1186).jpg,fire,1
TRAIN,FIRE (1187).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1187).jpg,fire,1
TRAIN,FIRE (1188).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1188).jpg,fire,1
TRAIN,FIRE (1190).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1190).jpg,fire,1
TRAIN,FIRE (1191).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1191).jpg,fire,1
TRAIN,FIRE (1192).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1192).jpg,fire,1
TRAIN,FIRE (1193).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1193).jpg,fire,1
TRAIN,FIRE (1195).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1195).jpg,fire,1
TRAIN,FIRE (1197).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1197).jpg,fire,1
TRAIN,FIRE (1198).jpg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (1198).jpg,fire,1
TRAIN,FIRE (12).jpeg,d:\My project\phan-loai-chay-datamining\data\raw\train\fire\FIRE (12).jpeg,fire,1
